latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.0343,31.382,328.7,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,302.8,25.5,N,0
37.0328,31.3943,324.7,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,303.8,19.4,N,0
37.0186,31.5071,313.1,1.1,1,2021-08-03,2345,Aqua,MODIS,68,6.03,298.4,9.7,N,0
37.017,31.5194,323.8,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,298.3,22,N,0
37.025,31.3796,320.2,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,302.7,15.2,N,0
37.0093,31.5055,310.1,1.1,1,2021-08-03,2345,Aqua,MODIS,53,6.03,297.2,6.9,N,0
37.0077,31.5183,332.2,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,296.9,33.3,N,0
37.2926,28.6633,313.7,1.5,1.2,2021-08-03,2345,Aqua,MODIS,87,6.03,298.6,17.3,N,0
36.8734,31.7242,325.1,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,300.1,22.1,N,0
36.8115,32.051,324.4,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,299.5,21.3,N,0
36.8088,31.9297,306,1.1,1,2021-08-03,2345,Aqua,MODIS,48,6.03,294.9,4.8,N,0
36.7846,31.8993,318.3,1.1,1,2021-08-03,2345,Aqua,MODIS,97,6.03,300.7,13.7,N,0
36.777,31.8855,313.4,1.1,1,2021-08-03,2345,Aqua,MODIS,87,6.03,300.8,8.8,N,0
36.7754,31.8977,314.1,1.1,1,2021-08-03,2345,Aqua,MODIS,85,6.03,300.5,9.3,N,0
36.7692,31.8727,332.5,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,303.6,31.2,N,0
36.7677,31.8843,313.4,1.1,1,2021-08-03,2345,Aqua,MODIS,75,6.03,300.9,8.7,N,0
36.7622,31.8658,310.4,1.1,1,2021-08-03,2345,Aqua,MODIS,80,6.03,299.9,7.4,N,0
36.7607,31.8774,327.7,1.1,1,2021-08-03,2345,Aqua,MODIS,100,6.03,302.5,25.5,N,0
37.0306,28.8034,328.2,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,297.8,43.1,N,0
37.0292,28.8177,307.3,1.5,1.2,2021-08-03,2345,Aqua,MODIS,31,6.03,295.7,8.9,N,0
37.0386,28.7983,308.4,1.5,1.2,2021-08-03,2345,Aqua,MODIS,62,6.03,294.3,11,N,0
37.0281,28.7948,317.3,1.5,1.2,2021-08-03,2345,Aqua,MODIS,95,6.03,297.7,21.2,N,0
37.0264,28.8109,327.7,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,298.6,39.8,N,0
37.016,28.8068,318.3,1.5,1.2,2021-08-03,2345,Aqua,MODIS,85,6.03,300.2,21.1,N,0
37.0143,28.8234,318.2,1.5,1.2,2021-08-03,2345,Aqua,MODIS,83,6.03,299.5,19.9,N,0
37.0037,28.8204,348.1,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,303.7,92.5,N,0
37.0022,28.8349,355.1,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,305.3,119.5,N,0
37.1006,27.7436,326.4,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,299.9,44.8,N,0
37.0986,27.7641,341.5,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,302,90.4,N,0
36.9915,28.8338,346.4,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,304.9,85.4,N,0
36.9901,28.8477,313,1.5,1.2,2021-08-03,2345,Aqua,MODIS,26,6.03,301.4,11.2,N,0
37.0891,27.7429,318.4,1.7,1.3,2021-08-03,2345,Aqua,MODIS,97,6.03,300.8,26.5,N,0
37.0871,27.7636,333.1,1.7,1.3,2021-08-03,2345,Aqua,MODIS,100,6.03,301.8,62.5,N,0
36.981,28.8302,353.3,1.5,1.2,2021-08-03,2345,Aqua,MODIS,100,6.03,305.4,110.1,N,0
