latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
21.35474,-99.80951,301.98,1.68,1.27,2022-03-31,0427,Terra,MODIS,46,6.1NRT,289.91,11.29,N
21.35588,-99.80011,306.66,1.68,1.27,2022-03-31,0427,Terra,MODIS,55,6.1NRT,290.46,16.1,N
21.79084,-98.93056,306.08,1.44,1.19,2022-03-31,0427,Terra,MODIS,67,6.1NRT,291.46,11.52,N
21.78469,-98.93517,311.1,1.44,1.19,2022-03-31,0427,Terra,MODIS,82,6.1NRT,291.69,16.81,N
22.38033,-99.49421,305.91,1.53,1.22,2022-03-31,0427,Terra,MODIS,66,6.1NRT,288.72,14.67,N
23.06531,-99.27554,307.92,1.44,1.19,2022-03-31,0427,Terra,MODIS,73,6.1NRT,287.98,16.88,N
24.039,-98.36685,305.25,1.23,1.1,2022-03-31,0427,Terra,MODIS,64,6.1NRT,290.03,9.6,N
24.18689,-99.14548,309.9,1.35,1.15,2022-03-31,0427,Terra,MODIS,79,6.1NRT,291.48,14.81,N
24.18468,-99.15852,313.53,1.35,1.15,2022-03-31,0427,Terra,MODIS,87,6.1NRT,292.12,19.03,N
22.55976,-99.27085,311.32,1.46,1.2,2022-03-31,0427,Terra,MODIS,82,6.1NRT,293.28,15.63,N
17.89367,-92.48431,312.73,1.05,1.02,2022-03-31,0427,Terra,MODIS,84,6.1NRT,297.33,9.71,N
17.89236,-92.49408,325.29,1.05,1.02,2022-03-31,0427,Terra,MODIS,100,6.1NRT,297.5,22.35,N
17.84507,-93.11343,327.11,1.01,1.01,2022-03-31,0427,Terra,MODIS,100,6.1NRT,297.48,23.47,N
17.84376,-93.12288,354.16,1.01,1.01,2022-03-31,0427,Terra,MODIS,100,6.1NRT,298.77,70.69,N
17.89055,-93.1841,340.62,1.01,1,2022-03-31,0427,Terra,MODIS,100,6.1NRT,298.17,42.69,N
17.88925,-93.19354,322.89,1.01,1,2022-03-31,0427,Terra,MODIS,100,6.1NRT,297.94,18.58,N
17.90083,-93.17605,308.97,1.01,1.01,2022-03-31,0427,Terra,MODIS,75,6.1NRT,297.72,6.5,N
17.89953,-93.18549,350.59,1.01,1,2022-03-31,0427,Terra,MODIS,100,6.1NRT,299.72,62.47,N
17.86549,-93.49676,322.73,1,1,2022-03-31,0427,Terra,MODIS,100,6.1NRT,296.53,19.09,N
17.72578,-94.47837,305.91,1.01,1.01,2022-03-31,0427,Terra,MODIS,65,6.1NRT,294.86,5.96,N
17.87443,-93.49815,317.69,1,1,2022-03-31,0427,Terra,MODIS,95,6.1NRT,295.96,14.09,N
17.90756,-93.52243,314.31,1,1,2022-03-31,0427,Terra,MODIS,88,6.1NRT,295.4,11.73,N
18.03466,-93.92693,326.94,1,1,2022-03-31,0427,Terra,MODIS,100,6.1NRT,294.65,24.54,N
17.98563,-94.52926,313.41,1.01,1.01,2022-03-31,0427,Terra,MODIS,87,6.1NRT,297.86,9.87,N
18.09143,-94.04733,350.92,1,1,2022-03-31,0427,Terra,MODIS,100,6.1NRT,297.12,63.6,N
18.09011,-94.05667,310.74,1,1,2022-03-31,0427,Terra,MODIS,80,6.1NRT,295.47,9.13,N
18.0903,-94.37869,306.24,1.01,1,2022-03-31,0427,Terra,MODIS,65,6.1NRT,294.84,5.35,N
18.20773,-94.00482,305.49,1,1,2022-03-31,0427,Terra,MODIS,60,6.1NRT,294.73,5.23,N
18.14522,-94.50941,316.21,1.01,1,2022-03-31,0427,Terra,MODIS,92,6.1NRT,297.77,12.98,N
18.9528,-88.99825,308.51,1.67,1.27,2022-03-31,0427,Terra,MODIS,74,6.1NRT,293.82,15.64,N
18.95104,-89.014,304.46,1.67,1.27,2022-03-31,0427,Terra,MODIS,57,6.1NRT,293.45,10.31,N
18.43516,-93.1693,310.37,1.02,1.01,2022-03-31,0427,Terra,MODIS,76,6.1NRT,299.21,6.87,N
18.40655,-93.77124,309.7,1,1,2022-03-31,0427,Terra,MODIS,67,6.1NRT,296.95,7.1,N
18.29437,-95.93467,310.37,1.1,1.05,2022-03-31,0427,Terra,MODIS,80,6.1NRT,296.49,8.66,N
17.70135,-100.27589,308.87,2.14,1.42,2022-03-31,0427,Terra,MODIS,76,6.1NRT,292.71,26.81,N
17.69843,-100.29221,315.07,2.15,1.42,2022-03-31,0427,Terra,MODIS,91,6.1NRT,290.52,43.73,N
17.95221,-99.18474,303.7,1.76,1.3,2022-03-31,0427,Terra,MODIS,41,6.1NRT,292.75,9.7,N
18.58156,-95.42442,326.13,1.05,1.02,2022-03-31,0427,Terra,MODIS,100,6.1NRT,297.95,23.51,N
17.98339,-99.19555,310.71,1.76,1.3,2022-03-31,0427,Terra,MODIS,81,6.1NRT,292.49,19.69,N
17.98028,-99.21355,325.97,1.76,1.3,2022-03-31,0427,Terra,MODIS,100,6.1NRT,293.57,52.46,N
18.57188,-95.73924,307.56,1.08,1.04,2022-03-31,0427,Terra,MODIS,71,6.1NRT,297.13,6.14,N
18.50965,-96.14985,312.65,1.12,1.06,2022-03-31,0427,Terra,MODIS,85,6.1NRT,296.26,11.69,N
18.4635,-96.51405,315.24,1.17,1.08,2022-03-31,0427,Terra,MODIS,91,6.1NRT,296.66,14.31,N
19.31197,-90.71207,308.84,1.3,1.13,2022-03-31,0427,Terra,MODIS,74,6.1NRT,297.22,8,N
19.39675,-92.03635,310.31,1.11,1.05,2022-03-31,0427,Terra,MODIS,70,6.1NRT,297.4,8.07,N
19.39536,-92.04685,327.83,1.11,1.05,2022-03-31,0427,Terra,MODIS,100,6.1NRT,297.77,27.42,N
19.61676,-90.63395,310.85,1.33,1.14,2022-03-31,0427,Terra,MODIS,79,6.1NRT,297.66,11.03,N
18.3547,-99.57758,306.43,1.84,1.33,2022-03-31,0427,Terra,MODIS,16,6.1NRT,294.13,11.73,N
18.3641,-99.59329,306.91,1.85,1.33,2022-03-31,0427,Terra,MODIS,39,6.1NRT,296.58,13.31,N
18.12733,-101.13546,302.39,2.44,1.51,2022-03-31,0427,Terra,MODIS,30,6.1NRT,290.44,16.34,N
19.78588,-90.25558,315.89,1.41,1.17,2022-03-31,0427,Terra,MODIS,92,6.1NRT,296.84,19.03,N
19.78426,-90.26889,309.18,1.4,1.17,2022-03-31,0427,Terra,MODIS,74,6.1NRT,296.78,10.45,N
19.56924,-92.23998,318.01,1.1,1.04,2022-03-31,0427,Terra,MODIS,95,6.1NRT,297.96,15.57,N
19.17627,-96.23865,308.79,1.11,1.05,2022-03-31,0427,Terra,MODIS,76,6.1NRT,296.99,8.39,N
19.23454,-96.76906,304.89,1.18,1.08,2022-03-31,0427,Terra,MODIS,62,6.1NRT,293.46,6.75,N
19.45048,-96.37978,307.52,1.12,1.06,2022-03-31,0427,Terra,MODIS,72,6.1NRT,294.54,7.94,N
20.04734,-99.28241,302.06,1.63,1.26,2022-03-31,0427,Terra,MODIS,46,6.1NRT,291.34,12.05,N
20.04474,-99.29778,302.52,1.64,1.26,2022-03-31,0427,Terra,MODIS,50,6.1NRT,288.76,12.36,N
19.78421,-101.89554,300.14,2.57,1.54,2022-03-31,0427,Terra,MODIS,19,6.1NRT,281.69,26.73,N
21.35735,-99.79426,304.74,1.68,1.27,2022-03-31,0427,Terra,MODIS,61,6.1NRT,289.98,14.74,N
27.40837,-98.04529,308.74,1.09,1.04,2022-03-31,0429,Terra,MODIS,40,6.1NRT,292.78,6.22,N
27.38264,-98.04495,308.94,1.09,1.04,2022-03-31,0429,Terra,MODIS,45,6.1NRT,293.94,8.33,N
25.24079,-100.20615,312.22,1.51,1.21,2022-03-31,0429,Terra,MODIS,84,6.1NRT,287.2,23.88,N
25.2846,-100.14485,310.64,1.49,1.21,2022-03-31,0429,Terra,MODIS,81,6.1NRT,291.38,17.86,N
25.28975,-100.1384,306.8,1.49,1.21,2022-03-31,0429,Terra,MODIS,69,6.1NRT,290.94,13.39,N
25.28766,-100.1503,310.21,1.49,1.21,2022-03-31,0429,Terra,MODIS,79,6.1NRT,290.87,17.73,N
25.28635,-100.22047,300.93,1.51,1.21,2022-03-31,0429,Terra,MODIS,15,6.1NRT,286.09,9.8,N
27.29867,-90.13561,307.36,1.81,1.32,2022-03-31,0429,Terra,MODIS,54,6.1NRT,290.78,17.83,N
26.64495,-97.60867,303.12,1.07,1.03,2022-03-31,0429,Terra,MODIS,15,6.1NRT,290.13,6.73,N
26.65411,-97.61045,305.77,1.07,1.03,2022-03-31,0429,Terra,MODIS,33,6.1NRT,289.53,8.46,N
26.91907,-98.09605,307.46,1.1,1.05,2022-03-31,0429,Terra,MODIS,32,6.1NRT,288.98,10.03,N
26.94798,-98.03445,304.31,1.1,1.04,2022-03-31,0429,Terra,MODIS,31,6.1NRT,285.89,8.11,N
26.94626,-98.04531,324.93,1.1,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,289.45,27.28,N
26.95554,-98.04716,320.54,1.1,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,287.8,22.29,N
26.95383,-98.05803,306.76,1.1,1.04,2022-03-31,0429,Terra,MODIS,25,6.1NRT,288.25,9.02,N
26.9614,-98.07076,345.62,1.1,1.05,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.33,61.41,N
26.95969,-98.08165,326.29,1.1,1.05,2022-03-31,0429,Terra,MODIS,100,6.1NRT,293.79,27.75,N
26.96898,-98.08351,328.26,1.1,1.05,2022-03-31,0429,Terra,MODIS,100,6.1NRT,290.07,31.04,N
26.96727,-98.09442,310.65,1.1,1.05,2022-03-31,0429,Terra,MODIS,67,6.1NRT,288.78,12.37,N
27.25787,-97.94758,322.92,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,289.3,24.09,N
27.25619,-97.95833,327.51,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,290.75,29.5,N
27.25451,-97.96909,313.56,1.08,1.04,2022-03-31,0429,Terra,MODIS,87,6.1NRT,290.75,13.46,N
27.25284,-97.97985,310.23,1.08,1.04,2022-03-31,0429,Terra,MODIS,73,6.1NRT,292.07,10.29,N
27.26206,-97.98169,337.5,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,295.99,42.47,N
27.26038,-97.99247,427.22,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,316.9,514.23,N
27.2587,-98.00325,420.38,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,308.93,446.67,N
27.27296,-97.97276,332.48,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,292.94,34.34,N
27.27129,-97.98353,351.17,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,299.09,69.51,N
27.26961,-97.99431,411.74,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,311.36,368.87,N
27.26794,-98.00509,358.25,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,297.14,89,N
27.28385,-97.96383,302.11,1.08,1.04,2022-03-31,0429,Terra,MODIS,28,6.1NRT,289.17,5.63,N
27.28218,-97.97459,336.65,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,293.81,42.25,N
27.28051,-97.98537,348.96,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,297.77,65.29,N
27.27884,-97.99615,317.83,1.08,1.04,2022-03-31,0429,Terra,MODIS,96,6.1NRT,294.2,15.17,N
27.29307,-97.96568,338.59,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,292.05,46.28,N
27.2914,-97.97643,352.27,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,295.84,74.72,N
27.28974,-97.98721,360.81,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,297.59,97.37,N
27.30228,-97.96751,325.17,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,291.93,25.6,N
27.30062,-97.97827,333.89,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.25,36.93,N
27.29897,-97.98905,331.42,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.83,31.67,N
27.31138,-97.95295,301.91,1.08,1.04,2022-03-31,0429,Terra,MODIS,39,6.1NRT,288.69,5.96,N
27.30969,-97.96369,320.92,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,292.46,21.6,N
27.308,-97.97444,322.85,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,293.94,22.38,N
27.30631,-97.9852,357.13,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,299.75,87.94,N
27.30461,-97.99596,314.87,1.08,1.04,2022-03-31,0429,Terra,MODIS,54,6.1NRT,294.48,13.31,N
27.32059,-97.95479,315.58,1.08,1.04,2022-03-31,0429,Terra,MODIS,92,6.1NRT,290.47,16.06,N
27.3189,-97.96553,322.83,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,292.75,23.15,N
27.31722,-97.97628,328.84,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,295.71,29.72,N
27.31553,-97.98704,419.14,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,311.75,435.31,N
27.31384,-97.9978,369.36,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,297.6,127.01,N
27.3298,-97.95662,321.25,1.08,1.04,2022-03-31,0429,Terra,MODIS,88,6.1NRT,292.16,21.01,N
27.32812,-97.96736,316.37,1.08,1.04,2022-03-31,0429,Terra,MODIS,68,6.1NRT,292.47,15.91,N
27.32644,-97.97811,347.17,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,296.62,62.2,N
27.32475,-97.98887,387.75,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,301.6,209.33,N
27.34069,-97.94772,311.29,1.08,1.04,2022-03-31,0429,Terra,MODIS,82,6.1NRT,289.98,12.83,N
27.33901,-97.95845,326.48,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,293.5,27.1,N
27.33565,-97.97995,324.97,1.08,1.04,2022-03-31,0429,Terra,MODIS,67,6.1NRT,292.63,22.17,N
27.34822,-97.96029,322.76,1.08,1.04,2022-03-31,0429,Terra,MODIS,0,6.1NRT,292.44,20.17,N
27.34319,-97.99255,327.51,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.51,25.75,N
27.34151,-98.00333,333.3,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.52,34.29,N
27.3591,-97.95139,341,1.08,1.04,2022-03-31,0429,Terra,MODIS,96,6.1NRT,292.37,48.81,N
27.35743,-97.96213,321.54,1.08,1.04,2022-03-31,0429,Terra,MODIS,0,6.1NRT,291.78,17.98,N
27.35242,-97.99439,405.02,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,311.33,315.28,N
27.35074,-98.00517,398.68,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,305.29,273.04,N
27.36331,-97.98547,337.84,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.89,37.48,N
27.36164,-97.99623,382.78,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,301.85,180.28,N
27.35996,-98.00701,333.77,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,293.91,34.26,N
27.37253,-97.98731,342.55,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.23,46.8,N
27.37086,-97.99808,337.15,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.87,38.49,N
27.38008,-97.99992,333.13,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.01,31.15,N
27.3893,-98.00177,320.93,1.08,1.04,2022-03-31,0429,Terra,MODIS,23,6.1NRT,293.24,14.12,N
27.38764,-98.01255,334.44,1.08,1.04,2022-03-31,0429,Terra,MODIS,69,6.1NRT,294.45,33.74,N
27.38597,-98.02334,331.51,1.08,1.04,2022-03-31,0429,Terra,MODIS,99,6.1NRT,295.53,30.92,N
27.38431,-98.03414,337.99,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,296.66,42.8,N
27.40253,-98.02186,434.62,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,316.47,592.74,N
27.40084,-98.03265,499.97,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,343.29,1804.67,N
27.39914,-98.04344,348.62,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,297.91,64.14,N
27.39573,-98.06506,313.76,1.09,1.04,2022-03-31,0429,Terra,MODIS,68,6.1NRT,292.23,12.36,N
27.41345,-98.01292,316.63,1.08,1.04,2022-03-31,0429,Terra,MODIS,91,6.1NRT,292.6,8.82,N
27.41176,-98.0237,327.47,1.08,1.04,2022-03-31,0429,Terra,MODIS,81,6.1NRT,294.6,23.7,N
27.41007,-98.03449,342.68,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,295.27,50.4,N
27.42267,-98.01477,318.29,1.08,1.04,2022-03-31,0429,Terra,MODIS,72,6.1NRT,291.87,11.86,N
27.42098,-98.02555,325.25,1.08,1.04,2022-03-31,0429,Terra,MODIS,83,6.1NRT,293.44,20.84,N
27.41929,-98.03634,337.73,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,295.9,40.62,N
27.4176,-98.04714,318.61,1.09,1.04,2022-03-31,0429,Terra,MODIS,92,6.1NRT,294.12,14.81,N
27.43189,-98.01662,315.02,1.08,1.04,2022-03-31,0429,Terra,MODIS,26,6.1NRT,292.21,10.21,N
27.43021,-98.0274,333.73,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.36,32.18,N
27.42852,-98.03819,368.49,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,300.6,121.36,N
27.42684,-98.04899,377.14,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,300.9,157.35,N
27.4478,-97.97543,316.47,1.08,1.04,2022-03-31,0429,Terra,MODIS,11,6.1NRT,290.24,13.7,N
27.43775,-98.04005,383.3,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,301.64,184.61,N
27.43607,-98.05085,351.76,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,294.88,71.69,N
27.44866,-98.0311,326.65,1.08,1.04,2022-03-31,0429,Terra,MODIS,54,6.1NRT,292.28,23.03,N
27.44698,-98.04189,381.22,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,296.86,174.94,N
27.4453,-98.0527,323.83,1.09,1.04,2022-03-31,0429,Terra,MODIS,95,6.1NRT,291.22,21.45,N
27.47211,-98.00246,318.49,1.08,1.04,2022-03-31,0429,Terra,MODIS,92,6.1NRT,291.38,17.3,N
27.46544,-98.04559,308.57,1.08,1.04,2022-03-31,0429,Terra,MODIS,14,6.1NRT,290.39,8.42,N
28.45983,-98.9259,321.53,1.14,1.07,2022-03-31,0429,Terra,MODIS,0,6.1NRT,291.09,20.62,N
28.473,-98.90496,320.13,1.14,1.06,2022-03-31,0429,Terra,MODIS,0,6.1NRT,290.91,18.69,N
28.48244,-98.90694,320.67,1.14,1.06,2022-03-31,0429,Terra,MODIS,45,6.1NRT,290.33,20.62,N
28.48059,-98.9184,342.07,1.14,1.07,2022-03-31,0429,Terra,MODIS,100,6.1NRT,292.05,54.41,N
28.48818,-98.93186,344.13,1.14,1.07,2022-03-31,0429,Terra,MODIS,100,6.1NRT,291.89,60.01,N
28.48632,-98.94336,351.03,1.15,1.07,2022-03-31,0429,Terra,MODIS,100,6.1NRT,293.13,77.22,N
27.40423,-98.01109,317.02,1.08,1.04,2022-03-31,0429,Terra,MODIS,51,6.1NRT,292.67,11.03,N
27.38991,-98.0416,349.22,1.09,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,298.97,65.12,N
27.39161,-98.0308,394.87,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,314.06,248.24,N
27.39331,-98.02002,375.94,1.08,1.04,2022-03-31,0429,Terra,MODIS,100,6.1NRT,306.29,149.08,N
27.39501,-98.00925,321.73,1.08,1.04,2022-03-31,0429,Terra,MODIS,86,6.1NRT,293.51,16.03,N
53.64267,-104.37866,305.12,1,1,2022-03-31,0436,Terra,MODIS,19,6.1NRT,265.64,12.5,N
-41.37212,145.93677,328.77,1.46,1.2,2022-03-31,0444,Aqua,MODIS,86,6.1NRT,287.44,49.39,D
-41.37548,145.9198,328.47,1.46,1.19,2022-03-31,0444,Aqua,MODIS,86,6.1NRT,282.07,48.76,D
-41.38063,145.93253,356.62,1.46,1.2,2022-03-31,0444,Aqua,MODIS,98,6.1NRT,292.72,137.47,D
-41.38608,145.92352,348.48,1.46,1.19,2022-03-31,0444,Aqua,MODIS,95,6.1NRT,287.91,105.08,D
-41.38377,145.9162,319.36,1.46,1.19,2022-03-31,0444,Aqua,MODIS,79,6.1NRT,285.96,31.32,D
-35.97621,145.69652,311.03,1.88,1.34,2022-03-31,0444,Aqua,MODIS,54,6.1NRT,297.12,12.22,D
-35.972,145.71709,311.24,1.89,1.34,2022-03-31,0444,Aqua,MODIS,54,6.1NRT,296.61,13.39,D
-37.63623,141.24709,344.85,1.07,1.03,2022-03-31,0444,Aqua,MODIS,94,6.1NRT,293.04,54.6,D
-37.63428,141.25917,337.5,1.07,1.03,2022-03-31,0444,Aqua,MODIS,90,6.1NRT,290.43,40.99,D
-37.64549,141.24951,331.75,1.07,1.03,2022-03-31,0444,Aqua,MODIS,82,6.1NRT,290.66,31.93,D
-41.3829,145.93964,336.13,1.46,1.2,2022-03-31,0444,Aqua,MODIS,90,6.1NRT,288.05,66.96,D
-37.64354,141.2616,343.53,1.07,1.03,2022-03-31,0444,Aqua,MODIS,88,6.1NRT,292.06,52.54,D
-33.181,147.41042,317.32,2.82,1.6,2022-03-31,0446,Aqua,MODIS,69,6.1NRT,301.69,35.99,D
-30.60291,146.7744,348.58,2.97,1.64,2022-03-31,0446,Aqua,MODIS,94,6.1NRT,298.08,257.84,D
-30.59613,146.80501,327.72,2.99,1.64,2022-03-31,0446,Aqua,MODIS,79,6.1NRT,297.48,93.98,D
-33.18937,147.3893,316.15,2.8,1.6,2022-03-31,0446,Aqua,MODIS,53,6.1NRT,302.39,29.38,D
-33.18257,147.41885,317.25,2.82,1.6,2022-03-31,0446,Aqua,MODIS,63,6.1NRT,301.29,34.92,D
-33.50164,146.4131,323.11,2.39,1.49,2022-03-31,0446,Aqua,MODIS,69,6.1NRT,296.64,47.31,D
-33.5033,146.43585,318.58,2.4,1.49,2022-03-31,0446,Aqua,MODIS,57,6.1NRT,299.6,37.12,D
-35.63807,139.86447,317.38,1.03,1.01,2022-03-31,0446,Aqua,MODIS,62,6.1NRT,302.91,7.37,D
-34.40648,147.06999,336.61,2.5,1.52,2022-03-31,0446,Aqua,MODIS,88,6.1NRT,298.12,114.38,D
-34.41845,147.05302,336.48,2.49,1.52,2022-03-31,0446,Aqua,MODIS,88,6.1NRT,299.86,115.92,D
-34.41256,147.07942,373.66,2.5,1.52,2022-03-31,0446,Aqua,MODIS,100,6.1NRT,300.23,463.88,D
-35.03398,146.00461,334.8,2.07,1.4,2022-03-31,0446,Aqua,MODIS,87,6.1NRT,296.99,90,D
-35.47547,146.62708,316.11,2.2,1.44,2022-03-31,0446,Aqua,MODIS,66,6.1NRT,296.06,25.92,D
-30.6155,146.78313,416.92,2.97,1.64,2022-03-31,0446,Aqua,MODIS,94,6.1NRT,312.66,1769.42,D
-30.60854,146.81369,360.55,2.99,1.64,2022-03-31,0446,Aqua,MODIS,100,6.1NRT,303.23,392.44,D
-31.11722,147.04024,314.73,3,1.65,2022-03-31,0446,Aqua,MODIS,44,6.1NRT,299.16,33.09,D
-32.59848,147.65044,315.73,3.02,1.65,2022-03-31,0446,Aqua,MODIS,66,6.1NRT,301.88,28.93,D
-32.91581,146.98935,347.87,2.69,1.57,2022-03-31,0446,Aqua,MODIS,94,6.1NRT,299.97,212.46,D
-32.92553,146.96999,320.39,2.68,1.57,2022-03-31,0446,Aqua,MODIS,65,6.1NRT,300.23,42.92,D
-32.91916,146.99823,347.9,2.69,1.57,2022-03-31,0446,Aqua,MODIS,94,6.1NRT,301.74,212.2,D
-30.61743,146.77881,402,2.97,1.64,2022-03-31,0446,Aqua,MODIS,87,6.1NRT,311.05,1262.49,D
-30.61067,146.80943,374.99,2.99,1.64,2022-03-31,0446,Aqua,MODIS,94,6.1NRT,304.45,625.29,D
-22.16508,132.1364,331.55,1.22,1.1,2022-03-31,0449,Aqua,MODIS,43,6.1NRT,313.58,14.75,D
-22.15521,132.13489,331.84,1.22,1.1,2022-03-31,0449,Aqua,MODIS,63,6.1NRT,312.23,16.38,D
-18.88228,138.49818,327.4,1.43,1.18,2022-03-31,0449,Aqua,MODIS,49,6.1NRT,313.19,12.64,D
-19.96544,127.4804,334.16,2.34,1.48,2022-03-31,0449,Aqua,MODIS,74,6.1NRT,313.33,45.95,D
-23.49345,131.56096,328.99,1.36,1.15,2022-03-31,0449,Aqua,MODIS,37,6.1NRT,311.88,11.78,D
-23.49501,131.54764,329.89,1.36,1.16,2022-03-31,0449,Aqua,MODIS,49,6.1NRT,312.9,12.86,D
-22.19919,132.10547,330.4,1.22,1.1,2022-03-31,0449,Aqua,MODIS,55,6.1NRT,309.77,15.95,D
-13.52951,134.54446,366.28,1.05,1.02,2022-03-31,0451,Aqua,MODIS,87,6.1NRT,312.56,96.2,D
-13.79454,133.741,344.28,1.01,1,2022-03-31,0451,Aqua,MODIS,90,6.1NRT,310.96,37.28,D
-13.79319,133.75024,331.05,1.01,1,2022-03-31,0451,Aqua,MODIS,67,6.1NRT,308.48,16.83,D
-13.78102,133.83365,344.28,1.01,1,2022-03-31,0451,Aqua,MODIS,90,6.1NRT,305.69,37.24,D
-13.73996,134.11346,338.54,1.02,1.01,2022-03-31,0451,Aqua,MODIS,51,6.1NRT,306,25.91,D
-13.75454,134.07738,347.55,1.02,1.01,2022-03-31,0451,Aqua,MODIS,92,6.1NRT,308.08,42.9,D
-13.7504,134.10551,344.81,1.02,1.01,2022-03-31,0451,Aqua,MODIS,90,6.1NRT,307.52,36.85,D
-13.74902,134.1149,344.28,1.02,1.01,2022-03-31,0451,Aqua,MODIS,76,6.1NRT,309.08,36.1,D
-13.80581,133.79008,331.3,1.01,1,2022-03-31,0451,Aqua,MODIS,76,6.1NRT,302.72,18.62,D
-13.75946,134.10693,344.88,1.02,1.01,2022-03-31,0451,Aqua,MODIS,90,6.1NRT,309.06,36.06,D
-13.77265,134.08023,334.26,1.02,1.01,2022-03-31,0451,Aqua,MODIS,44,6.1NRT,308.77,17.97,D
-13.77127,134.0896,346.18,1.02,1.01,2022-03-31,0451,Aqua,MODIS,90,6.1NRT,311.1,38.06,D
-13.81408,133.9882,340.26,1.02,1.01,2022-03-31,0451,Aqua,MODIS,86,6.1NRT,311.95,28.05,D
-13.80995,134.01622,331.84,1.02,1.01,2022-03-31,0451,Aqua,MODIS,62,6.1NRT,312.17,13.07,D
-13.82174,133.99896,332.57,1.02,1.01,2022-03-31,0451,Aqua,MODIS,29,6.1NRT,310.84,14.17,D
-14.67656,127.94642,328.76,1.81,1.32,2022-03-31,0451,Aqua,MODIS,79,6.1NRT,306.82,32.45,D
-14.74879,128.09518,323.62,1.77,1.3,2022-03-31,0451,Aqua,MODIS,65,6.1NRT,308.96,16.87,D
-14.74673,128.1118,329.11,1.77,1.3,2022-03-31,0451,Aqua,MODIS,79,6.1NRT,308.53,33.62,D
