latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.7686,6.0124,343.5,3.2,1.7,2021-08-10,1328,Aqua,MODIS,72,6.03,311.2,194.4,D,0
36.7838,6.0092,348,3.2,1.7,2021-08-10,1328,Aqua,MODIS,93,6.03,310.1,244.9,D,0
36.7159,4.9099,378.9,2.8,1.6,2021-08-10,1328,Aqua,MODIS,100,6.03,316.1,568.9,D,0
36.7139,4.8793,340,2.7,1.6,2021-08-10,1328,Aqua,MODIS,88,6.03,314.9,102,D,0
36.6689,4.0437,374.7,2.4,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,317.8,401.2,D,0
36.7447,4.9096,336.5,2.8,1.6,2021-08-10,1328,Aqua,MODIS,49,6.03,313.7,99.9,D,0
36.7421,4.8725,352.3,2.7,1.6,2021-08-10,1328,Aqua,MODIS,96,6.03,314.7,220.4,D,0
36.7562,4.8696,337.7,2.7,1.6,2021-08-10,1328,Aqua,MODIS,86,6.03,311.1,106.4,D,0
36.7468,4.904,351,2.8,1.6,2021-08-10,1328,Aqua,MODIS,96,6.03,314,214.9,D,0
36.7444,4.8647,353.2,2.7,1.6,2021-08-10,1328,Aqua,MODIS,97,6.03,314,230.1,D,0
36.8275,4.1205,334.6,2.5,1.5,2021-08-10,1328,Aqua,MODIS,71,6.03,312.4,71.6,D,0
36.5603,4.4526,348.6,2.6,1.5,2021-08-10,1328,Aqua,MODIS,91,6.03,317.2,142.5,D,0
36.5221,4.1269,358.9,2.4,1.5,2021-08-10,1328,Aqua,MODIS,99,6.03,319.1,218.2,D,0
36.524,4.1529,343.9,2.4,1.5,2021-08-10,1328,Aqua,MODIS,64,6.03,318,94.7,D,0
36.5323,4.262,356,2.5,1.5,2021-08-10,1328,Aqua,MODIS,97,6.03,318.3,209.1,D,0
36.5343,4.2889,365.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,319,304.8,D,0
36.5363,4.3155,342,2.5,1.5,2021-08-10,1328,Aqua,MODIS,88,6.03,313,104.8,D,0
36.5464,4.4524,340,2.6,1.5,2021-08-10,1328,Aqua,MODIS,76,6.03,316.1,89.8,D,0
36.5482,4.4779,357.6,2.6,1.5,2021-08-10,1328,Aqua,MODIS,98,6.03,316.6,238.3,D,0
36.5502,4.5047,347,2.6,1.5,2021-08-10,1328,Aqua,MODIS,92,6.03,312.7,146.7,D,0
36.5185,4.2618,338.7,2.5,1.5,2021-08-10,1328,Aqua,MODIS,63,6.03,315.4,77,D,0
36.5206,4.2901,376.2,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,315.8,449.3,D,0
36.5225,4.3159,348.1,2.5,1.5,2021-08-10,1328,Aqua,MODIS,92,6.03,311.9,151.7,D,0
36.7364,7.9634,338.3,4.3,1.9,2021-08-10,1328,Aqua,MODIS,72,6.03,304.9,235.3,D,0
36.5068,4.2896,369.6,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,318.4,361.3,D,0
36.5087,4.3158,343.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,89,6.03,312.1,115.8,D,0
36.7191,7.9641,363.7,4.3,1.9,2021-08-10,1328,Aqua,MODIS,89,6.03,305.2,694.6,D,0
36.4809,4.3133,339.4,2.5,1.5,2021-08-10,1328,Aqua,MODIS,85,6.03,312.2,98.5,D,0
36.4254,3.9191,373.3,2.4,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,317.2,370,D,0
36.4272,3.9452,371,2.4,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,317.5,344.4,D,0
36.6221,8.1603,382.1,4.4,1.9,2021-08-10,1328,Aqua,MODIS,94,6.03,299.2,1277.4,D,0
36.6239,8.2116,332.2,4.5,1.9,2021-08-10,1328,Aqua,MODIS,24,6.03,278.3,148.6,D,0
36.4287,3.9262,381.3,2.4,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,316.7,475.1,D,0
36.4308,3.9528,343.7,2.4,1.5,2021-08-10,1328,Aqua,MODIS,88,6.03,316.7,95,D,0
36.4155,3.9296,351.6,2.4,1.5,2021-08-10,1328,Aqua,MODIS,94,6.03,317.6,148.8,D,0
36.6197,8.17,401.5,4.4,1.9,2021-08-10,1328,Aqua,MODIS,100,6.03,298.5,2150.2,D,0
36.5585,4.4273,350.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,90,6.03,317.9,156.5,D,0
36.5499,4.3136,361.2,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,316,261.9,D,0
36.548,4.2885,373.7,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,321.8,410.7,D,0
36.546,4.2617,356.1,2.5,1.5,2021-08-10,1328,Aqua,MODIS,97,6.03,318.8,199.2,D,0
36.5439,4.2334,366.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,318.9,292.5,D,0
36.5419,4.2075,372.8,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,320.7,363.9,D,0
36.5399,4.1809,345.5,2.5,1.5,2021-08-10,1328,Aqua,MODIS,59,6.03,320.9,93.3,D,0
36.5145,4.3116,365,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,313.9,308.9,D,0
36.5128,4.2858,373.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,320.3,410.2,D,0
36.7199,7.9601,365.9,4.3,1.9,2021-08-10,1328,Aqua,MODIS,89,6.03,305.2,753.8,D,0
36.541,4.4994,336.7,2.6,1.5,2021-08-10,1328,Aqua,MODIS,84,6.03,313.4,75.9,D,0
36.5265,4.2845,345.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,91,6.03,314.1,121.7,D,0
36.5246,4.257,346.6,2.5,1.5,2021-08-10,1328,Aqua,MODIS,92,6.03,316.3,127.5,D,0
36.517,4.1463,350.7,2.4,1.5,2021-08-10,1328,Aqua,MODIS,89,6.03,316.9,146,D,0
36.5153,4.1216,348.4,2.4,1.5,2021-08-10,1328,Aqua,MODIS,85,6.03,316.3,128.3,D,0
36.7372,7.9594,336.9,4.3,1.9,2021-08-10,1328,Aqua,MODIS,64,6.03,304.7,227.1,D,0
36.555,4.5008,348.9,2.6,1.5,2021-08-10,1328,Aqua,MODIS,93,6.03,311.4,163.2,D,0
36.5532,4.4735,347.6,2.6,1.5,2021-08-10,1328,Aqua,MODIS,93,6.03,314.1,150.5,D,0
36.5515,4.4487,344,2.6,1.5,2021-08-10,1328,Aqua,MODIS,76,6.03,316.4,112.6,D,0
36.5421,4.3109,366.1,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,315.9,316.2,D,0
36.5403,4.285,374.3,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,322.5,420.6,D,0
36.5384,4.2571,362.2,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,319.2,260.5,D,0
36.5365,4.2294,343.2,2.5,1.5,2021-08-10,1328,Aqua,MODIS,84,6.03,315.8,90.1,D,0
36.5347,4.2037,348.4,2.5,1.5,2021-08-10,1328,Aqua,MODIS,86,6.03,319,122,D,0
36.5654,4.4483,365.5,2.6,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,318.8,309.7,D,0
36.5636,4.4218,372.7,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,320,401.2,D,0
36.5575,4.3338,352.9,2.5,1.5,2021-08-10,1328,Aqua,MODIS,96,6.03,308.8,176.6,D,0
36.5557,4.3081,378.8,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,319.4,483.8,D,0
36.5538,4.2816,366.6,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,320.6,319.2,D,0
36.5521,4.2564,345.7,2.5,1.5,2021-08-10,1328,Aqua,MODIS,82,6.03,318,106.4,D,0
36.5501,4.2284,365.1,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,319.8,272.2,D,0
36.5483,4.202,388.2,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,322.6,591.1,D,0
36.5464,4.1751,342.8,2.5,1.5,2021-08-10,1328,Aqua,MODIS,42,6.03,320.8,65.9,D,0
36.5211,3.8263,354.4,2.3,1.5,2021-08-10,1328,Aqua,MODIS,97,6.03,317.6,175.4,D,0
36.5814,4.4784,343.9,2.6,1.5,2021-08-10,1328,Aqua,MODIS,90,6.03,312.7,127.4,D,0
36.5795,4.4508,385.6,2.6,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,319.7,618.2,D,0
36.5776,4.4234,375.2,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,317.8,440.2,D,0
36.5692,4.3045,398.5,2.5,1.5,2021-08-10,1328,Aqua,MODIS,100,6.03,319.6,848,D,0
28.9146,9.751,307.8,1.6,1.2,2021-08-10,2109,Terra,MODIS,65,6.03,296.8,12,N,2
28.9107,9.742,311.4,1.6,1.2,2021-08-10,2109,Terra,MODIS,79,6.03,296.3,17.3,N,2
28.736,9.7897,307.3,1.6,1.2,2021-08-10,2109,Terra,MODIS,64,6.03,297.2,11.2,N,2
31.6662,6.0498,320.7,2.4,1.5,2021-08-10,2110,Terra,MODIS,100,6.03,303.6,52,N,2
31.6573,6.0577,318.6,2.4,1.5,2021-08-10,2110,Terra,MODIS,97,6.03,302.8,45.7,N,2
36.2511,7.9835,310.6,1.4,1.2,2021-08-10,2111,Terra,MODIS,73,6.03,297.4,11.1,N,0
36.2586,7.9648,308.5,1.4,1.2,2021-08-10,2111,Terra,MODIS,62,6.03,297.3,8.9,N,0
36.6971,6.5329,339.2,1.7,1.3,2021-08-10,2112,Terra,MODIS,100,6.03,281.1,81.8,N,0
36.6983,6.545,342.8,1.7,1.3,2021-08-10,2112,Terra,MODIS,100,6.03,282.8,97,N,0
36.5566,5.4186,317.1,2,1.4,2021-08-10,2112,Terra,MODIS,93,6.03,298.9,30.3,N,0
36.5594,5.4119,313.6,2,1.4,2021-08-10,2112,Terra,MODIS,85,6.03,298.6,22.1,N,0
36.6045,5.4444,315.3,2,1.4,2021-08-10,2112,Terra,MODIS,89,6.03,299.2,26.5,N,0
36.5968,5.284,320.8,2,1.4,2021-08-10,2112,Terra,MODIS,100,6.03,298.8,42.7,N,0
36.5881,5.2417,311,2,1.4,2021-08-10,2112,Terra,MODIS,32,6.03,300,16.7,N,0
36.5832,5.2183,310.8,2,1.4,2021-08-10,2112,Terra,MODIS,13,6.03,300.2,16,N,0
36.7862,6.0336,317,1.8,1.3,2021-08-10,2112,Terra,MODIS,76,6.03,295.5,28.4,N,0
36.782,6.0123,314,1.8,1.3,2021-08-10,2112,Terra,MODIS,38,6.03,298.3,21.1,N,0
36.7809,6.0278,313.3,1.8,1.3,2021-08-10,2112,Terra,MODIS,54,6.03,297.5,22.8,N,0
36.7925,6.0244,315.4,1.8,1.3,2021-08-10,2112,Terra,MODIS,59,6.03,293.2,26.9,N,0
36.7882,6.0032,312.5,1.8,1.3,2021-08-10,2112,Terra,MODIS,43,6.03,297.8,20,N,0
36.511,4.307,318.4,2.3,1.5,2021-08-10,2112,Terra,MODIS,86,6.03,302.4,36.7,N,0
36.5054,4.2812,321.7,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.7,48.6,N,0
36.5292,4.3278,368.5,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,305.7,360.3,N,0
36.5234,4.3007,330.7,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,303.7,79.5,N,0
36.5133,4.3285,312.1,2.3,1.5,2021-08-10,2112,Terra,MODIS,44,6.03,301.6,18.4,N,0
36.5077,4.303,318.3,2.3,1.5,2021-08-10,2112,Terra,MODIS,96,6.03,302.2,35.7,N,0
36.5021,4.2775,322.3,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.5,50.3,N,0
36.5259,4.3231,369.1,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,306.1,367.9,N,0
36.52,4.2963,317.8,2.3,1.5,2021-08-10,2112,Terra,MODIS,72,6.03,303.1,32,N,0
36.5385,4.318,328,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,303.2,66.9,N,0
36.5328,4.2917,318,2.3,1.5,2021-08-10,2112,Terra,MODIS,95,6.03,303.2,29.8,N,0
36.583,4.459,315.6,2.3,1.5,2021-08-10,2112,Terra,MODIS,57,6.03,302.3,26.4,N,0
36.9937,6.3205,310.5,1.7,1.3,2021-08-10,2112,Terra,MODIS,72,6.03,298.6,12.7,N,0
36.9897,6.3006,312.7,1.7,1.3,2021-08-10,2112,Terra,MODIS,80,6.03,298.2,16.2,N,0
36.7236,4.8676,312.2,2.1,1.4,2021-08-10,2112,Terra,MODIS,80,6.03,298.4,22.5,N,0
36.6205,4.3161,339,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.1,120.8,N,0
36.7237,4.8612,310.3,2.1,1.4,2021-08-10,2112,Terra,MODIS,74,6.03,298.1,17.2,N,0
36.6229,4.3365,312.7,2.3,1.5,2021-08-10,2112,Terra,MODIS,15,6.03,301.1,20.4,N,0
36.6174,4.3115,334.1,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,301.6,95.3,N,0
36.6673,4.4771,317.5,2.3,1.5,2021-08-10,2112,Terra,MODIS,94,6.03,300.6,34.7,N,0
36.6563,4.4269,316.1,2.3,1.5,2021-08-10,2112,Terra,MODIS,87,6.03,301.5,32.3,N,0
36.6351,4.3295,314.2,2.3,1.5,2021-08-10,2112,Terra,MODIS,38,6.03,302.3,25.6,N,0
36.6299,4.3058,323.3,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.4,51.3,N,0
36.5904,4.1262,336.1,2.4,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,304,110.6,N,0
36.6431,4.3033,312.6,2.3,1.5,2021-08-10,2112,Terra,MODIS,82,6.03,300.8,21.9,N,0
36.637,4.2757,316.8,2.3,1.5,2021-08-10,2112,Terra,MODIS,93,6.03,302,29.8,N,0
36.6315,4.2506,324.1,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.6,54.8,N,0
36.6208,4.2016,314.1,2.3,1.5,2021-08-10,2112,Terra,MODIS,80,6.03,301.1,22.5,N,0
36.6337,4.1974,316,2.3,1.5,2021-08-10,2112,Terra,MODIS,58,6.03,302.1,26.6,N,0
36.6467,4.1938,326,2.3,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.7,64.8,N,0
36.6404,4.1645,332.6,2.4,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,303.3,92.5,N,0
36.6342,4.1358,311.5,2.4,1.5,2021-08-10,2112,Terra,MODIS,56,6.03,299.8,16.6,N,0
36.6533,4.1601,322.3,2.4,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.1,53.9,N,0
36.647,4.1313,311.3,2.4,1.5,2021-08-10,2112,Terra,MODIS,53,6.03,299.6,18.9,N,0
36.6491,4.1555,326.1,2.4,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,302.2,67.7,N,0
36.8051,4.6803,320.9,2.2,1.4,2021-08-10,2112,Terra,MODIS,100,6.03,298.3,47.1,N,0
36.8746,8.0992,313.9,1.4,1.2,2021-08-10,2112,Terra,MODIS,32,6.03,299.5,13.7,N,0
36.8773,8.1141,324.6,1.4,1.2,2021-08-10,2112,Terra,MODIS,100,6.03,299.2,29.8,N,0
36.8671,8.117,332.2,1.4,1.2,2021-08-10,2112,Terra,MODIS,100,6.03,300,45.1,N,0
36.8698,8.1319,306.4,1.4,1.2,2021-08-10,2112,Terra,MODIS,45,6.03,288,6.5,N,0
36.6694,8.1718,326.2,1.4,1.2,2021-08-10,2112,Terra,MODIS,100,6.03,300.8,29.6,N,0
36.8021,4.6044,313,2.2,1.4,2021-08-10,2112,Terra,MODIS,81,6.03,295.8,24.3,N,0
36.7853,4.5885,309.2,2.2,1.4,2021-08-10,2112,Terra,MODIS,72,6.03,297.3,17.7,N,0
36.7975,4.5832,328.9,2.2,1.4,2021-08-10,2112,Terra,MODIS,100,6.03,298,75.1,N,0
36.5135,3.3013,311,2.7,1.6,2021-08-10,2112,Terra,MODIS,49,6.03,296.6,28.3,N,0
36.5071,3.2731,310.9,2.7,1.6,2021-08-10,2112,Terra,MODIS,62,6.03,296.4,29.5,N,0
36.6272,4.1677,332.5,2.4,1.5,2021-08-10,2112,Terra,MODIS,100,6.03,304,90.2,N,0
36.6892,6.5531,306,1.7,1.3,2021-08-10,2112,Terra,MODIS,21,6.03,291.5,4.3,N,0
36.7004,6.5502,368.1,1.7,1.3,2021-08-10,2112,Terra,MODIS,100,6.03,285.2,227.9,N,0
